"capture_id","season","site","roll","capture","capture_date_local","capture_time_local","zooniverse_url_0","zooniverse_url_1","zooniverse_url_2","subject_id","question__species","question__count_max","question__count_median","question__count_min","question__standing","question__resting","question__moving","question__eating","question__interacting","question__young_present","question__horns_count_max","question__horns_count_median","question__horns_count_min","question__horns_visible","p_users_identified_this_species","pielous_evenness_index"
"WLD_S1#E10#1#1260","WLD_S1","E10",1,1260,"2018-11-12","19:09:33","https://panoptes-uploads.zooniverse.org/production/subject_location/2ae15e2e-ede3-48b6-b839-395a9b88849c.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/171a14e1-0de3-4a16-a418-1940c90bcff9.jpeg",NA,38899138,"honeybadger","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.88
"WLD_S1#E10#1#1282","WLD_S1","E10",1,1282,"2018-11-15","23:15:31","https://panoptes-uploads.zooniverse.org/production/subject_location/4ea6384a-7b35-4e7f-9645-c854f87c09dd.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/7dd51650-8acd-4ffb-b0d6-afb7e1589552.jpeg",NA,38936453,"genet","1","1","1",0,0,1,0,0,0.12,NA,NA,NA,NA,0.8,0.58
"WLD_S1#E10#1#7215","WLD_S1","E10",1,7215,"2019-05-17","22:50:08","https://panoptes-uploads.zooniverse.org/production/subject_location/f9e6388f-d0ec-4825-b7bc-6a26819ae390.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/749a9020-ae14-464b-bcc9-f6506a8f45df.jpeg",NA,38930920,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.73
"WLD_S1#F01#1#690","WLD_S1","F01",1,690,"2018-07-07","05:42:05","https://panoptes-uploads.zooniverse.org/production/subject_location/700e63b4-464d-4936-a105-a8f2b02ab46a.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/7a34d519-1dd4-4c02-9fa8-2c83a6c3bb8f.jpeg",NA,39056954,"serval","1","1","1",0.17,0,0.83,0,0,0,NA,NA,NA,NA,0.6,0.76
"WLD_S1#F01#1#975","WLD_S1","F01",1,975,"2018-07-31","22:34:18","https://panoptes-uploads.zooniverse.org/production/subject_location/eb32789e-255f-4a5a-86d1-207996970cf9.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/046a5dd2-c86c-4cc6-96b1-fa5b7f214284.jpeg",NA,38954329,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.89,0.5
"WLD_S1#F01#1#979","WLD_S1","F01",1,979,"2018-08-02","01:14:21","https://panoptes-uploads.zooniverse.org/production/subject_location/7fd846b4-6db3-41cb-9d18-dda4d370ae24.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/9827aa81-9763-4246-9bad-d2f7f91f259f.jpeg",NA,38938347,"civet","1","1","1",0,0,1,0.11,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F01#1#1082","WLD_S1","F01",1,1082,"2018-08-16","03:29:35","https://panoptes-uploads.zooniverse.org/production/subject_location/11b89841-03a1-4b02-a887-4acc8b0a9e8c.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/b65eb427-77ce-495e-be6b-36d6682b9aae.jpeg",NA,38989304,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F01#1#1131","WLD_S1","F01",1,1131,"2018-08-20","05:01:56","https://panoptes-uploads.zooniverse.org/production/subject_location/bbcfd473-e746-4f4c-9071-de85d575149d.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/a1c44a9f-ed93-46de-b52a-fe3418529016.jpeg",NA,39007528,"serval","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.72
"WLD_S1#F01#1#1134","WLD_S1","F01",1,1134,"2018-08-20","20:56:26","https://panoptes-uploads.zooniverse.org/production/subject_location/2773b442-ea70-439b-9739-b96d03998809.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/fb1a7dac-a9d9-4c81-9878-b28e8d634371.jpeg",NA,39098510,"genet","1","1","1",0,0.1,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F01#1#1240","WLD_S1","F01",1,1240,"2018-08-26","01:42:49","https://panoptes-uploads.zooniverse.org/production/subject_location/26052e46-9401-4951-b520-fec94f6c9b45.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/7174476b-b804-4bcb-a39a-141d0d6a00eb.jpeg",NA,38921051,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F01#1#1337","WLD_S1","F01",1,1337,"2018-09-13","02:45:17","https://panoptes-uploads.zooniverse.org/production/subject_location/6d73b1f6-0ff6-46fc-9747-0bacce78e7ca.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/2c8d9b26-4fb0-4d3c-9abf-711f00af0767.jpeg",NA,38914532,"genet","1","1","1",0.12,0,0.88,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#F01#1#1358","WLD_S1","F01",1,1358,"2018-09-22","03:12:16","https://panoptes-uploads.zooniverse.org/production/subject_location/2acfe1c0-34c9-4693-aab9-47e3b9604dc5.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/ba74e598-bf5e-47c9-b92f-e9e01fd338d0.jpeg",NA,38908705,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#F01#1#1493","WLD_S1","F01",1,1493,"2018-10-10","23:18:03","https://panoptes-uploads.zooniverse.org/production/subject_location/0407899b-bfe6-4248-bb30-54e4a591c41a.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/8162ae42-a122-4200-9cbb-2c916af24c0e.jpeg",NA,39087973,"genet","1","1","1",0.1,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F01#1#1494","WLD_S1","F01",1,1494,"2018-10-11","00:12:26","https://panoptes-uploads.zooniverse.org/production/subject_location/96986bc0-d9e0-4ff1-b7c7-371555ce63f6.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/547e6392-753c-49f2-ae12-5646b8273210.jpeg",NA,38893302,"genet","1","1","1",0.2,0,1,0,0,0,NA,NA,NA,NA,0.56,0.81
"WLD_S1#F01#1#1515","WLD_S1","F01",1,1515,"2018-10-19","01:00:51","https://panoptes-uploads.zooniverse.org/production/subject_location/ef51a3b6-fc9a-4f72-8079-a6184c4ab39b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/6b02f35c-1e17-4fb0-8db5-9395f805aa47.jpeg",NA,39061921,"genet","2","1","1",0.1,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F01#1#1557","WLD_S1","F01",1,1557,"2018-10-23","00:10:10","https://panoptes-uploads.zooniverse.org/production/subject_location/7ed26f9b-ba8f-4f28-b687-8d6ebfd195bb.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/854e6666-9f5b-40f3-bead-9d2200266f00.jpeg",NA,39062821,"civet","1","1","1",0,0,0.89,0.22,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F01#1#1665","WLD_S1","F01",1,1665,"2018-11-08","03:40:57","https://panoptes-uploads.zooniverse.org/production/subject_location/5a0a6b45-56eb-45ae-85bf-445d668c3eb6.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/b93fec01-c50d-4b9a-ab33-2715bf8061b6.jpeg",NA,39014564,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.5,0.79
"WLD_S1#F01#1#1736","WLD_S1","F01",1,1736,"2018-11-19","21:22:51","https://panoptes-uploads.zooniverse.org/production/subject_location/fe6dda04-db0f-458d-8ec2-f07ef3f57eb1.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/20cad0f2-4028-4a6e-967f-45fc5d7d85a3.jpeg",NA,38932193,"serval","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#F01#1#1957","WLD_S1","F01",1,1957,"2018-12-01","18:51:54","https://panoptes-uploads.zooniverse.org/production/subject_location/ae600773-3ef0-47d2-8a32-8291f5bf0e84.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/5e39e71b-2874-408a-9fcc-c7735277cc0e.jpeg",NA,38944294,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F01#1#2089","WLD_S1","F01",1,2089,"2018-12-09","04:42:24","https://panoptes-uploads.zooniverse.org/production/subject_location/266e7393-8143-4aef-ae4d-47594e07774d.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/5c932870-c5fc-4950-aaaa-7622bc6a3bbd.jpeg",NA,38946341,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.89,0.5
"WLD_S1#F01#1#2103","WLD_S1","F01",1,2103,"2018-12-09","18:46:51","https://panoptes-uploads.zooniverse.org/production/subject_location/443c95d5-fc12-4b0b-acd4-583d49c6a3c7.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/72c4f1c8-bf7e-49e6-9296-83637c4871a9.jpeg",NA,39030275,"genet","1","1","1",0.12,0,0.88,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#F01#1#2230","WLD_S1","F01",1,2230,"2018-12-19","00:22:08","https://panoptes-uploads.zooniverse.org/production/subject_location/1f802196-11d3-4a91-8b53-28357dad6e2c.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/19f5b0f6-1d3d-48cd-9a69-ec27b4a92cd8.jpeg",NA,38913201,"civet","1","1","1",0.12,0,1,0,0,0,NA,NA,NA,NA,0.8,0.72
"WLD_S1#F03#1#25","WLD_S1","F03",1,25,"2018-09-21","06:51:19","https://panoptes-uploads.zooniverse.org/production/subject_location/6a73c3b1-e154-4646-9dbf-0951aeb0000c.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/bedb2be1-fb19-4275-ba29-5d2d7a9335c7.jpeg",NA,38913776,"civet","1","1","1",0.1,0,1,0.1,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F03#1#48","WLD_S1","F03",1,48,"2018-09-28","01:25:38","https://panoptes-uploads.zooniverse.org/production/subject_location/b36e0d12-76b7-4105-97a8-aa377c13a9b5.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/181e7196-b767-44f7-aec1-3a2184aed6f1.jpeg",NA,38982772,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.73
"WLD_S1#F03#1#124","WLD_S1","F03",1,124,"2018-10-26","02:42:17","https://panoptes-uploads.zooniverse.org/production/subject_location/801b1f85-2fa1-4a17-b256-61a254c421b4.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/072d0574-2dde-4c4d-8c6e-17a891750dea.jpeg",NA,38915344,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.78,0.62
"WLD_S1#F03#1#175","WLD_S1","F03",1,175,"2018-11-24","21:12:43","https://panoptes-uploads.zooniverse.org/production/subject_location/2e9706d7-ccab-4b99-9561-c7f7382d4d68.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/c2b843ed-820f-4161-bcbc-e1d2c8cabeab.jpeg",NA,38974100,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.6,0.86
"WLD_S1#F03#1#204","WLD_S1","F03",1,204,"2018-11-30","22:28:06","https://panoptes-uploads.zooniverse.org/production/subject_location/e11822d7-cf77-4037-8e5c-9173e42446e5.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/8f0f7ecd-d307-4cc1-8991-54bc30c0e467.jpeg",NA,38955700,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F03#1#1118","WLD_S1","F03",1,1118,"2019-05-19","02:15:04","https://panoptes-uploads.zooniverse.org/production/subject_location/0c71be33-c853-4f20-a687-9f485d8ebbbd.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/21020876-25b9-4521-ad16-e03774ccf4ca.jpeg",NA,38992837,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.6,0.76
"WLD_S1#F03#1#1151","WLD_S1","F03",1,1151,"2019-05-23","21:46:28","https://panoptes-uploads.zooniverse.org/production/subject_location/58e66701-a628-4d56-8a29-de73d9c4c779.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/94d34301-ff6a-465f-9028-21be944ab753.jpeg",NA,39048033,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#21","WLD_S1","F05",1,21,"2018-05-11","21:07:58","https://panoptes-uploads.zooniverse.org/production/subject_location/808ee670-d5cf-4a0f-bb3c-74abcc662094.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/88ec8510-1ba8-444b-83ef-e21ffa3330c7.jpeg",NA,39034528,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#112","WLD_S1","F05",1,112,"2018-05-25","00:53:35","https://panoptes-uploads.zooniverse.org/production/subject_location/c9f77af3-9c62-4c18-baab-086b1727e120.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/dfbf61cb-d4ec-49a9-8caf-98697ccbb301.jpeg",NA,39056780,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#169","WLD_S1","F05",1,169,"2018-05-31","20:26:28","https://panoptes-uploads.zooniverse.org/production/subject_location/33032587-03e6-4ba6-bea1-791ebebb67e2.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/0f7f4c13-7faf-4474-8949-dedf9179b927.jpeg",NA,39021678,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#280","WLD_S1","F05",1,280,"2018-06-27","04:41:40","https://panoptes-uploads.zooniverse.org/production/subject_location/37008de0-1684-4189-b026-3972a35a17b5.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/9d53560a-3230-4ded-ac9e-624b8365d269.jpeg",NA,38970593,"genet","1","1","1",0.1,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#295","WLD_S1","F05",1,295,"2018-07-05","20:01:36","https://panoptes-uploads.zooniverse.org/production/subject_location/2fa34948-7d68-47cc-848b-ab8cbc235f3d.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/8e864684-63be-409d-90bc-bef848369cbc.jpeg",NA,38894490,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#296","WLD_S1","F05",1,296,"2018-07-05","21:27:53","https://panoptes-uploads.zooniverse.org/production/subject_location/a0a8c3c0-e301-42e9-aed5-0632d23dad60.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/4cc68fe3-e175-451e-af9d-932b37f57b8b.jpeg",NA,39001543,"genet","1","1","1",0.33,0,1,0,0,0,NA,NA,NA,NA,0.6,0.76
"WLD_S1#F05#1#297","WLD_S1","F05",1,297,"2018-07-06","00:54:19","https://panoptes-uploads.zooniverse.org/production/subject_location/2e8e5422-81f0-4d44-88c8-57bd6f28e100.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/29b0da4b-af43-445e-a729-e39e37942f99.jpeg",NA,39051305,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#361","WLD_S1","F05",1,361,"2018-07-18","00:53:48","https://panoptes-uploads.zooniverse.org/production/subject_location/d9950329-a65a-43bb-beb0-466f57c622c8.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/acdac291-1d5c-44da-8ba8-0e7f122762a0.jpeg",NA,38923082,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.78,0.68
"WLD_S1#F05#1#404","WLD_S1","F05",1,404,"2018-07-23","23:24:53","https://panoptes-uploads.zooniverse.org/production/subject_location/e878d545-76b7-4b7e-8aae-d836d389c0d1.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/cfdb49ea-106f-4991-9eab-020835ff5301.jpeg",NA,39044012,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#F05#1#448","WLD_S1","F05",1,448,"2018-08-05","02:02:03","https://panoptes-uploads.zooniverse.org/production/subject_location/c6d178a4-09e4-41b5-9aa7-de9bb27efbb2.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/fac1085c-a5a4-48df-8268-306ef041a0cd.jpeg",NA,39031029,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#F05#1#461","WLD_S1","F05",1,461,"2018-08-07","22:21:40","https://panoptes-uploads.zooniverse.org/production/subject_location/aea55515-929b-4728-9dc6-40d570c715e6.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/8f4ee71f-3c4b-4066-935f-319f1098544c.jpeg",NA,39090168,"genet","1","1","1",0.1,0,0.9,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#465","WLD_S1","F05",1,465,"2018-08-09","04:15:08","https://panoptes-uploads.zooniverse.org/production/subject_location/36183f21-86e1-4ac8-9136-48faa2d702e9.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/dea97068-dbc5-47d0-aeb4-862f41a9eb0b.jpeg",NA,39008019,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#F05#1#471","WLD_S1","F05",1,471,"2018-08-13","02:50:42","https://panoptes-uploads.zooniverse.org/production/subject_location/f4f5d949-d412-4236-be01-452e16955d4c.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/378856c0-8e47-4be0-bd3a-3613b80137be.jpeg",NA,39044224,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#484","WLD_S1","F05",1,484,"2018-08-17","21:18:50","https://panoptes-uploads.zooniverse.org/production/subject_location/5332713a-32d9-4ba6-9390-beb40ab4c64e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/fdf5ff3a-900e-47c5-8dcf-a96150e78f27.jpeg",NA,39034476,"honeybadger","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#490","WLD_S1","F05",1,490,"2018-08-19","06:10:12","https://panoptes-uploads.zooniverse.org/production/subject_location/3a7de6e5-4d94-4546-bd1c-f6af90495d48.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d8e5e9cc-d179-481e-99eb-0ff519e3c8b1.jpeg",NA,39089626,"honeybadger","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#F05#1#559","WLD_S1","F05",1,559,"2018-09-07","04:11:25","https://panoptes-uploads.zooniverse.org/production/subject_location/35d35deb-1423-42ba-8cef-95819b0740d5.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/bf56b3d9-575d-4d71-ade9-d5d05d851f83.jpeg",NA,38974404,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#F05#1#565","WLD_S1","F05",1,565,"2018-09-10","19:38:16","https://panoptes-uploads.zooniverse.org/production/subject_location/f188d2de-c5b7-40e0-abd5-1fee44c3e989.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/e7567b97-5a89-4ca1-a25c-a7ed8ffb4600.jpeg",NA,38975200,"genet","1","1","1",0.12,0,1,0,0,0,NA,NA,NA,NA,0.89,0.5
"WLD_S1#F05#1#598","WLD_S1","F05",1,598,"2018-09-19","18:47:47","https://panoptes-uploads.zooniverse.org/production/subject_location/7643dd71-0c9f-483d-81ac-3de616774986.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/98fc5423-b318-4294-8acf-39e53641e648.jpeg",NA,38992217,"genet","1","1","1",0.11,0,1,0,0,0.11,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#628","WLD_S1","F05",1,628,"2018-09-24","08:07:52","https://panoptes-uploads.zooniverse.org/production/subject_location/f3d574d6-775f-402e-a0b6-1b3fa6879a97.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/7b8823a9-a3a1-4345-a3ba-62c7e369cfc7.jpeg",NA,38953953,"civet","1","1","1",0.1,0,0.9,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#642","WLD_S1","F05",1,642,"2018-09-25","21:42:32","https://panoptes-uploads.zooniverse.org/production/subject_location/9dfe6db0-bf2d-4ec6-a174-5215fe53946f.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/1f8c2025-5010-4464-9009-2f3d47938ae5.jpeg",NA,38993050,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#651","WLD_S1","F05",1,651,"2018-09-28","23:24:47","https://panoptes-uploads.zooniverse.org/production/subject_location/4ed4ca16-d42f-46d7-b7f0-b92c66b39429.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/26541fe8-1ae9-4aac-b6d4-1f70be55b0e0.jpeg",NA,38997821,"genet","2","1","1",0,0,1,0,0,0.12,NA,NA,NA,NA,0.89,0.5
"WLD_S1#F05#1#677","WLD_S1","F05",1,677,"2018-10-05","23:21:50","https://panoptes-uploads.zooniverse.org/production/subject_location/bed647e5-40e6-4c6d-a06e-3598806fa214.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/752a82a4-b62f-40a6-9e2c-7d515876225e.jpeg",NA,39006383,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.56,0.81
"WLD_S1#F05#1#680","WLD_S1","F05",1,680,"2018-10-08","01:33:27","https://panoptes-uploads.zooniverse.org/production/subject_location/393bf052-300d-4737-b8db-50ad61822ecb.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/71f47a1a-9d88-41e8-a85c-dbc4185a6590.jpeg",NA,38938358,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#720","WLD_S1","F05",1,720,"2018-10-21","19:55:41","https://panoptes-uploads.zooniverse.org/production/subject_location/e0d5966f-72c4-418d-8be2-75cd56fab633.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/485b5eb6-df4b-4319-ba72-3cefde70edb9.jpeg",NA,38918838,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.78,0.62
"WLD_S1#F05#1#757","WLD_S1","F05",1,757,"2018-11-10","21:33:07","https://panoptes-uploads.zooniverse.org/production/subject_location/ee26cbc7-b1f3-4cdb-989d-84dca9981b8d.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/6483390c-bcb7-4ba4-bce4-7b2dd73e0a76.jpeg",NA,39014623,"civet","1","1","1",0.12,0,0.88,0,0,0,NA,NA,NA,NA,0.8,0.72
"WLD_S1#F05#1#759","WLD_S1","F05",1,759,"2018-11-10","22:20:02","https://panoptes-uploads.zooniverse.org/production/subject_location/f43d95b9-eee4-4aaa-80f0-5289c857906b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/2dc6bad7-bf36-4ca4-9bd2-8e45fd267888.jpeg",NA,38935377,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#766","WLD_S1","F05",1,766,"2018-11-13","20:14:17","https://panoptes-uploads.zooniverse.org/production/subject_location/1528802c-4776-400b-a935-85a0e1f7eeae.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/34e6b4d5-7515-4f05-9a43-118e095189ca.jpeg",NA,38899654,"civet","1","1","1",0.1,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#771","WLD_S1","F05",1,771,"2018-11-19","08:16:15","https://panoptes-uploads.zooniverse.org/production/subject_location/13ecd084-427d-4c3e-8727-b40352ac3c9b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/8bb2af9f-8b81-43f1-880a-96747c47ec0e.jpeg",NA,39052724,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#F05#1#772","WLD_S1","F05",1,772,"2018-11-19","08:18:56","https://panoptes-uploads.zooniverse.org/production/subject_location/97020077-ab75-427b-8d94-424fee4906a3.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/a158b816-5009-4a99-9ec2-853584a3ea70.jpeg",NA,39047750,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#886","WLD_S1","F05",1,886,"2019-01-02","23:20:03","https://panoptes-uploads.zooniverse.org/production/subject_location/a3f161ac-475a-4dda-8098-b92d8b9f3102.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/1c3bff8d-92a1-4f03-8d34-50b635bf75ee.jpeg",NA,39003835,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F05#1#887","WLD_S1","F05",1,887,"2019-01-03","00:09:46","https://panoptes-uploads.zooniverse.org/production/subject_location/5a896119-65c9-4642-a5c4-e541910b9a97.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/f2c6dc49-b25b-494d-a43c-cac7b9aa7f54.jpeg",NA,38966687,"genet","1","1","1",0.11,0,0.89,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#3300","WLD_S1","F05",1,3300,"2019-04-23","13:48:58","https://panoptes-uploads.zooniverse.org/production/subject_location/ef9e064c-aa7d-4667-9b2e-63d6c19852b8.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/47abc33b-13b1-41f4-aeb7-b20d1841de9a.jpeg",NA,39090217,"rodent","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.2,1
"WLD_S1#F05#1#3317","WLD_S1","F05",1,3317,"2019-04-25","04:32:00","https://panoptes-uploads.zooniverse.org/production/subject_location/f8eb1859-ecac-46c6-8cc5-ae0281ffd09b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/932365a3-1479-4d0c-abe0-5e65edd9d32d.jpeg",NA,38937826,"honeybadger","1","1","1",0.11,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#F05#1#3441","WLD_S1","F05",1,3441,"2019-05-12","05:34:44","https://panoptes-uploads.zooniverse.org/production/subject_location/306e6ea8-75b6-4477-bea0-efd59a7b92f1.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/c9fef245-d57f-491a-9c6f-c9235d579ae7.jpeg",NA,38947520,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#F07#1#19","WLD_S1","F07",1,19,"2018-09-16","13:18:44","https://panoptes-uploads.zooniverse.org/production/subject_location/413c3017-4d02-4eb5-a58b-e25b24cfac51.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/9163e20f-034f-4fe3-80a8-41a51e1cd1b3.jpeg",NA,38963312,"rodent","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.4,0.96
"WLD_S1#F07#1#33","WLD_S1","F07",1,33,"2018-09-19","06:21:16","https://panoptes-uploads.zooniverse.org/production/subject_location/d58a7698-138f-443f-9e9d-e9d8d0382751.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/074a53bc-7abf-4567-b494-b757d6cfe50e.jpeg",NA,39090221,"honeybadger","1","1","1",0.1,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#F07#1#117","WLD_S1","F07",1,117,"2018-10-15","02:15:29","https://panoptes-uploads.zooniverse.org/production/subject_location/bf953594-b3a5-4972-b353-7edf2561f0f3.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/077e5b4d-1ab6-4caf-a09a-390d120fb8a5.jpeg",NA,39007565,"honeybadger","3","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.5,0.84
